generation_id,episode,scene,role,cue_id,prompt,reference_assets,aspect,do_not_use_as_evidence,status
IMG63,EP02,7,MAIN,EP02_V_081,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims. NARRATION BEAT TO MATCH: es oft darstellen. Das erzeugt ein wichtiges Duell zwischen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG64,EP02,7,MAIN,EP02_V_082,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings. NARRATION BEAT TO MATCH: zwei Behauptungsgrößen. Behauptung eins: bestimmte Audiosignale können Wahrnehmung,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG65,EP02,7,MAIN,EP02_V_083,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis. NARRATION BEAT TO MATCH: Aufmerksamkeit oder physiologische Zustände beeinflussen. Behauptung zwei: dieselbe Technik. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG66,EP02,7,MAIN,EP02_V_084,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: split diagram AUDITORY EFFECTS versus EXTRAORDINARY CLAIMS with evidence gap clearly shown. NARRATION BEAT TO MATCH: ermöglicht Bewusstsein außerhalb des Körpers, Zugriff auf Vergangenheit und. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG67,EP02,7,MAIN,EP02_V_085,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: stack of modern review papers represented as clean bibliographic cards without invented text. NARRATION BEAT TO MATCH: Zukunft oder verlässliche Informationsgewinnung jenseits normaler Sinneskanäle. Selbst. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG68,EP02,7,MAIN,EP02_V_086,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: audio waves producing modest measurable response, then dashed line stopping before out-of-body/time claims. NARRATION BEAT TO MATCH: wenn Behauptung eins in bestimmten Kontexten einen messbaren Effekt. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG69,EP02,7,MAIN,EP02_V_087,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern evidence matrix of binaural-beat outcomes: cognition, anxiety, pain, neural entrainment, mixed/heterogeneous findings. NARRATION BEAT TO MATCH: hat, ist Behauptung zwei damit nicht bewiesen. Der. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG70,EP02,7,MAIN,EP02_V_088,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: modern anonymous adult listening-study lab with EEG-style setup but no fake medical diagnosis. NARRATION BEAT TO MATCH: Sprung dazwischen ist der ganze Gateway-Mythos in einem Satz.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE
IMG71,EP02,8,MAIN,EP02_V_089,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established. NARRATION BEAT TO MATCH: Was also ist der Gateway Process, wenn man die virale Geschichte. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG72,EP02,8,MAIN,EP02_V_092,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: final graphic separating institutional interest from proof of extraordinary effect. NARRATION BEAT TO MATCH: ist, dass der Verfasser darin Hemi-Sync, veränderte Bewusstseinszustände, Focus 15, Focus 21,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG73,EP02,8,MAIN,EP02_V_093,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty government archive desk with report folder closed, quiet investigative ending. NARRATION BEAT TO MATCH: außerkörperliche Erfahrung und mögliche Informationsgewinnung diskutierte. Belegt ist auch, dass der. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG74,EP02,8,MAIN,EP02_V_094,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established. NARRATION BEAT TO MATCH: Bericht weitere Experimente und mögliche praktische Anwendungen vorschlug. Nicht dadurch belegt ist. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG75,EP02,8,MAIN,EP02_V_097,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: final graphic separating institutional interest from proof of extraordinary effect. NARRATION BEAT TO MATCH: etwas viel Präziseres: Auditive Stimulation kann eine ernsthafte Forschungsfrage sein. Daraus. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG76,EP02,8,MAIN,EP02_V_098,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty government archive desk with report folder closed, quiet investigative ending. NARRATION BEAT TO MATCH: folgt noch keine Reise außerhalb von Raum und Zeit. Der eigentliche Grund,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG77,EP02,8,MAIN,EP02_V_099,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-level evidence residue card: report exists / claims described / research on sound exists / extraordinary operational efficacy not established. NARRATION BEAT TO MATCH: warum diese Akte so stark ist, liegt deshalb nicht darin, dass. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE
IMG78,EP02,1,RESERVE,EP02_V_008,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: anonymous Army intelligence officer in 1983 reading a thick assessment file at a plain government desk, face not identifiable. NARRATION BEAT TO MATCH: solche Zustände zur Informationsgewinnung nutzbar sein könnten. Die Akte existiert. Aber was genau beweist sie?. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE_IF_NEEDED
IMG79,EP02,2,RESERVE,EP02_V_013,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: myth correction graphic: CIA archive copy is not the same as CIA-authored technique. NARRATION BEAT TO MATCH: Kommandeur, er sei beauftragt worden, Gateway hinsichtlich Mechanik und praktischer Verwendbarkeit einzuschätzen.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE_IF_NEEDED
IMG80,EP02,2,RESERVE,EP02_V_018,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: myth correction graphic: CIA archive copy is not the same as CIA-authored technique. NARRATION BEAT TO MATCH: Und genau hier wird das Dokument gleichzeitig faszinierend und gefährlich leicht misszuverstehen.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G09,16:9,YES,GENERATE_IF_NEEDED
IMG81,EP02,3,RESERVE,EP02_V_021,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: macro close-up of analog stereo headphones and reel/cassette audio equipment, 1980s plausible. NARRATION BEAT TO MATCH: Gehirn kann daraus einen rhythmischen Eindruck erzeugen, der der Frequenzdifferenz. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG82,EP02,3,RESERVE,EP02_V_024,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: stereo audio diagram: left ear frequency, right ear frequency, perceived difference beat in center. NARRATION BEAT TO MATCH: nur Entspannung. Im Bericht werden verschiedene Focus-Zustände beschrieben: Stufen zunehmend. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG83,EP02,3,RESERVE,EP02_V_027,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: waveform animation still showing two sine waves and difference frequency, clean technical design. NARRATION BEAT TO MATCH: hierher kann man die Geschichte noch als intensive Form von. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG84,EP02,3,RESERVE,EP02_V_030,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: adult participant wearing period-correct over-ear headphones in a dim but clinical room, no mystical glow. NARRATION BEAT TO MATCH: Es soll die Frage öffnen, wo Bewusstsein überhaupt sein kann.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG85,EP02,4,RESERVE,EP02_V_033,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: conceptual time corridor made from layered translucent frames, no magical portal, explicitly metaphorical. NARRATION BEAT TO MATCH: überschrieben ist. McDonnell schildert eine weitere Ausdehnung des Bewusstseins. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE_IF_NEEDED
IMG86,EP02,4,RESERVE,EP02_V_037,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: adult participant reclining with headphones, eyes closed, room remains physically ordinary. NARRATION BEAT TO MATCH: eine Stufe weiter liegt Focus 21. Der Bericht. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE_IF_NEEDED
IMG87,EP02,4,RESERVE,EP02_V_041,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: Focus-level ladder 10/12 -> 15 -> 21, with claimed past/future boundaries labeled by editor. NARRATION BEAT TO MATCH: in ihr. Aber wir müssen zwei Dinge auseinanderhalten.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE_IF_NEEDED
IMG88,EP02,4,RESERVE,EP02_V_045,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: split conceptual image of remembered past and imagined future around a still seated participant. NARRATION BEAT TO MATCH: außerkörperlichen Zustand gewinnen können. Die Existenz eines geheimnisvollen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01; G02-G08,16:9,YES,GENERATE_IF_NEEDED
IMG89,EP02,5,RESERVE,EP02_V_049,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: anonymous analysts comparing independent descriptions of the same target on a table. NARRATION BEAT TO MATCH: schlägt der Bericht weitere Experimente vor. Unter anderem soll. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG90,EP02,5,RESERVE,EP02_V_053,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: three-observer/multi-focus information collection diagram. NARRATION BEAT TO MATCH: Ziel aus unterschiedlichen Zuständen betrachten — eine in normaler. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG91,EP02,5,RESERVE,EP02_V_056,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: workflow: training -> session -> independent observations -> comparison -> evaluation. NARRATION BEAT TO MATCH: klingt wie Science-Fiction. Im Dokument ist es als experimentelle. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG92,EP02,5,RESERVE,EP02_V_060,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: period 1980s operations room with maps intentionally out of readable focus, no logos. NARRATION BEAT TO MATCH: dass ein solcher Informationskanal zuverlässig funktionierte oder operativ eingesetzt. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
IMG93,EP02,6,RESERVE,EP02_V_063,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: participant in headphones opens eyes in surprise but remains calm, realistic room. NARRATION BEAT TO MATCH: sollten intellektuell darauf vorbereitet sein, bei einer Überschreitung von Raum-Zeit-Grenzen möglicherweise. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",G01,16:9,YES,GENERATE_IF_NEEDED
