cue_id,start_seconds,end_seconds,duration_seconds,voice_text,visual_mode_internal,primary_asset_id,visual_state_id,fallback_asset_id,asset_status,viewer_function,visual_action,motion_class,long_hold_reason,visible_mode_badge,allowed_context_line,selected_asset_id,selected_file_path,selection_status
KZ-CUE-096,339.240,341.600,2.360,And here the patent creates one final trap.,INTERPRETIVE_FILMIC,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,,SELECTED_READY,Set up the final patent-authority trap,Set up the authority trap as a filmic light-table metaphor with no readable synthetic document.,STATIC_OR_NEAR_STATIC,,NO,,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE.png,LOCKED
KZ-CUE-097,342.160,343.200,1.040,It looks like a verdict.,INTERPRETIVE_FILMIC,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,,SELECTED_READY,Let the formal page resemble a verdict before deconstruction,Continue the same uninterrupted authority image through the verdict line.,STATIC_OR_NEAR_STATIC,,NO,,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE.png,LOCKED
KZ-CUE-098,343.490,344.310,0.820,A government number.,ORIGINAL_DOCUMENT,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_DOC_030,,SELECTED_READY,Isolate the government number,"Begin one static authentic metadata composite containing the complete number, date and inventor fields.",STATIC_OR_NEAR_STATIC,,NO,,KZ_DOC_030,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_030.png,LOCKED
KZ-CUE-099,344.860,345.190,0.330,Dates.,ORIGINAL_DOCUMENT,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_DOC_030,,SELECTED_READY,Isolate the dates,Continue the same static metadata composite; complete application/publication lines remain visible.,STATIC_OR_NEAR_STATIC,,NO,,KZ_DOC_030,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_030.png,LOCKED
KZ-CUE-100,345.440,345.930,0.490,Inventors.,ORIGINAL_DOCUMENT,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_DOC_030,,SELECTED_READY,Isolate the inventor names,Continue the same static metadata composite; complete inventor lines remain visible.,STATIC_OR_NEAR_STATIC,,NO,,KZ_DOC_030,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_030.png,LOCKED
KZ-CUE-101,346.420,347.390,0.970,Technical drawings.,ORIGINAL_TECHNICAL_FIGURE,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_FIG_PATENT_DRAWING_FIG3,,SELECTED_READY,Isolate the technical drawings,"Show the previously unused authentic Figure 3 spiral page, distinct from the earlier motorized-platform figure.",STATIC_OR_NEAR_STATIC,,NO,,KZ_FIG_PATENT_DRAWING_FIG3,04_ASSETS/GENERATED/FINAL_DOCUMENT_TIMELINE/KZ_FIG_PATENT_DRAWING_FIG3.png,LOCKED
KZ-CUE-102,347.700,348.910,1.210,The language of authority.,EXPLANATORY_MODEL,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_CARD_LANGUAGE_OF_AUTHORITY,,SELECTED_READY,Name why the page feels authoritative,"Progressively reveal state KZ_CARD_LANGUAGE_OF_AUTHORITY; one spoken claim at a time, no production-mode badge",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_CARD_LANGUAGE_OF_AUTHORITY,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_LANGUAGE_OF_AUTHORITY.png,LOCKED
KZ-CUE-103,349.940,354.500,4.560,"Online, that appearance becomes an argument: patented means proven.",EXPLANATORY_MODEL,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_ONLINE_PATENT_AUTHORITY,,SELECTED_READY,Expose the online patented-means-proven inference,Use a contemporary patent-search moment to expose the authority shortcut from patented to proven.,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_ONLINE_PATENT_AUTHORITY,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_ONLINE_PATENT_AUTHORITY.png,LOCKED
KZ-CUE-104,354.540,355.170,0.630,It does not.,EXPLANATORY_MODEL,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_CARD_IT_DOES_NOT,,SELECTED_READY,Break the false inference with a short hard stop,"Progressively reveal state KZ_CARD_IT_DOES_NOT; one spoken claim at a time, no production-mode badge",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_CARD_IT_DOES_NOT,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_IT_DOES_NOT.png,LOCKED
KZ-CUE-105,355.600,362.039,6.439,"A patent can show who filed an invention, how it was described, and what effects its inventors attributed to it.",EVIDENCE_PROCESS,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,,SELECTED_READY,List the legitimate provenance uses of a patent,Begin a progressive evidence-desk-to-empty-result sequence explaining what a patent can establish.,PROGRESSIVE_MOTION,"A 13.96-second continuous sequence is justified by three visible phases: scope card, provenance desk, then empty empirical result.",NO,,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS.mp4,LOCKED
KZ-CUE-106,362.060,365.680,3.620,It does not certify that an extraordinary effect reliably occurs.,EVIDENCE_PROCESS,KZ_SEQ_PATENT_AUTHORITY_TRAP,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,,SELECTED_READY,State that patent status does not certify extraordinary effects,Continue to the empty result state while the narration states the evidentiary limit.,PROGRESSIVE_MOTION,Continuous evolving clip; no restart.,NO,,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS.mp4,LOCKED
KZ-CUE-107,366.320,369.340,3.020,"For this story, the patent is still invaluable.",EVIDENCE_PROCESS,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,,SELECTED_READY,"Reframe the patent as invaluable documentation, not proof",End on the patent's documentary value without returning to a document card.,PROGRESSIVE_MOTION,Continuous evolving clip; no restart.,NO,,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS.mp4,LOCKED
KZ-CUE-108,369.360,370.890,1.530,It gives the legend dimensions.,ORIGINAL_DOCUMENT,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_DOC_031,,SELECTED_READY,Return to the dimensions the document actually supplies,Hold a distinct mobile-readable composition of the complete dimensions/material sentence.,STATIC_OR_NEAR_STATIC,,NO,,KZ_DOC_031,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_031.png,LOCKED
KZ-CUE-109,371.400,372.310,0.910,Aluminum alloys.,RECONSTRUCTION,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_EN_HERO02,,SELECTED_READY,"One continuous accepted material-detail shot across alloy, surface and fasteners",Use a distinct physical macro crop for state KZ_EN_HERO02; do not repeat the previous framing,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_HERO02,04_ASSETS/GENERATED/NANO_BANANA_PRO/KZ_EN_HERO02.png,LOCKED
KZ-CUE-110,372.620,373.560,0.940,Polished surfaces.,RECONSTRUCTION,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_EN_HERO02,,SELECTED_READY,"One continuous accepted material-detail shot across alloy, surface and fasteners",Use a distinct physical macro crop for state KZ_EN_HERO02; do not repeat the previous framing,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_HERO02,04_ASSETS/GENERATED/NANO_BANANA_PRO/KZ_EN_HERO02.png,LOCKED
KZ-CUE-111,373.900,374.450,0.550,Fasteners.,RECONSTRUCTION,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_EN_HERO02,,SELECTED_READY,"One continuous accepted material-detail shot across alloy, surface and fasteners",Use a distinct physical macro crop for state KZ_EN_HERO02; do not repeat the previous framing,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_HERO02,04_ASSETS/GENERATED/NANO_BANANA_PRO/KZ_EN_HERO02.png,LOCKED
KZ-CUE-112,374.780,375.610,0.830,Focal distance.,PHYSICAL_RECAP,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_CLIP_PATENT_FEATURES_RECAP,,SELECTED_READY,Use a distinct text detail rather than returning to the earlier focus diagram,Begin a new mechanical chamber insert with a progressive focal-distance overlay.,PROGRESSIVE_MOTION,,NO,,KZ_CLIP_PATENT_FEATURES_RECAP,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_FEATURES_RECAP.mp4,LOCKED
KZ-CUE-113,375.960,376.500,0.540,Direction.,PHYSICAL_RECAP,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_CLIP_PATENT_FEATURES_RECAP,,SELECTED_READY,Use a new verified direction detail rather than the earlier comparison model,Continue the same clip with direction indication; no document return.,PROGRESSIVE_MOTION,,NO,,KZ_CLIP_PATENT_FEATURES_RECAP,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_FEATURES_RECAP.mp4,LOCKED
KZ-CUE-114,376.800,377.350,0.550,Rotation.,PHYSICAL_RECAP,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_CLIP_PATENT_FEATURES_RECAP,,SELECTED_READY,Use a new verified rotation detail rather than the earlier figure-four export,Finish the same clip at the physical drive/rotation state.,PROGRESSIVE_MOTION,,NO,,KZ_CLIP_PATENT_FEATURES_RECAP,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_FEATURES_RECAP.mp4,LOCKED
KZ-CUE-115,378.140,379.690,1.550,The invisible acquired screws.,RECONSTRUCTION,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,KZ_EN_REC05_SCREWS_MACRO,,SELECTED_READY,New physical macro action for the screws payoff; not a crop of HERO02,Use the concrete reconstruction state KZ_EN_REC05_SCREWS_MACRO; preserve chamber geometry and change framing or action,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_REC05_SCREWS_MACRO,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC05_SCREWS_MACRO.png,LOCKED
KZ-CUE-116,381.180,383.350,2.170,So what remains when the stories are pulled apart?,RECONSTRUCTION,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_EN_REC18_EMPTY_CHAMBER_A,,SELECTED_READY,Strip the legend back to an empty documented object,Use the concrete reconstruction state KZ_EN_REC18_EMPTY_CHAMBER_A; preserve chamber geometry and change framing or action,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_REC18_EMPTY_CHAMBER_A,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_A.png,LOCKED
KZ-CUE-117,383.830,385.660,1.830,The patented chamber is documented.,PHYSICAL_CHAMBER,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_EN_REC18_EMPTY_CHAMBER_A,,SELECTED_READY,Pair the empty object with the document that establishes it,Continue the immediately preceding empty-chamber payoff as one uninterrupted physical state; the patent has already been established by authentic evidence.,STATIC_OR_NEAR_STATIC,,NO,,KZ_EN_REC18_EMPTY_CHAMBER_A,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_A.png,LOCKED
KZ-CUE-118,386.040,392.400,6.360,"Kaznacheev and Trofimov connected it with unusual claims about perception, information, and time.",SUBJECTIVE_HYPOTHESIS,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_MYSTIC_CLAIMS_TRIAD,,SELECTED_READY,Show the correct researchers beside their unusual claims,"Show perception, distant information and temporal ambiguity as three unresolved chamber reflections, not as a source quote.",STATIC_OR_NEAR_STATIC,,NO,,KZ_MYSTIC_CLAIMS_TRIAD,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_CLAIMS_TRIAD.png,LOCKED
KZ-CUE-119,392.460,396.030,3.570,Reports of intense experiences belong to the history of the project.,SUBJECTIVE_HYPOTHESIS,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY,,SELECTED_READY,Place intense-experience reports inside the project history,Use a unique body-boundary experience image for the historical report beat; no fake phrase or horror figure.,STATIC_OR_NEAR_STATIC,,NO,,KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY.png,LOCKED
KZ-CUE-120,396.640,399.480,2.840,But Nikolai Kozyrev did not build the patented machine.,ORIGINAL_DOCUMENT,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER,,SELECTED_READY,Show Kozyrev in a genuinely different authenticated context at the no-builder conclusion,"Return to a new factual patent detail: the inventor field lists Kaznacheev and Trofimov, not Kozyrev.",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER,04_ASSETS/GENERATED/DETERMINISTIC/KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER.png,LOCKED
KZ-CUE-121,400.080,402.250,2.170,And the central claim remains unconfirmed.,RECONSTRUCTION,KZ_SEQ_DOCUMENTED_RESIDUE,KZ_EN_REC18_EMPTY_CHAMBER_B,,SELECTED_READY,Hold the unconfirmed central claim in an empty-room state,Use the concrete reconstruction state KZ_EN_REC18_EMPTY_CHAMBER_B; preserve chamber geometry and change framing or action,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_EN_REC18_EMPTY_CHAMBER_B,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_B.png,LOCKED
KZ-CUE-122,402.900,408.170,5.270,Can a person inside this room identify information no ordinary sense could supply?,INNER_HYPOTHESIS,KZ_SEQ_FINAL_TEST_QUESTION,KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION,,SELECTED_READY,"Use a new decisive-question composition, not the earlier distant-image motif","Stage the decisive question across observer, participant and sealed target without claiming an answer.",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION.png,LOCKED
KZ-CUE-123,408.810,410.140,1.330,The clean test is obvious.,EXPLANATORY_MODEL,KZ_SEQ_FINAL_TEST_QUESTION,KZ_PROTOCOL_CLEAN_TEST,,SELECTED_READY,Return to the exact clean test,Advance the controlled-test procedure to state KZ_PROTOCOL_CLEAN_TEST; retain fixed targets and ordering,STATIC_OR_NEAR_STATIC,,NO,NO,KZ_PROTOCOL_CLEAN_TEST,04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_CLEAN_TEST.png,LOCKED
KZ-CUE-124,410.540,412.050,1.510,The independent result is not.,RECONSTRUCTION,KZ_SEQ_FINAL_TEST_QUESTION,KZ_MYSTIC_RESULT_STILL_MISSING,,SELECTED_READY,Use a new terminal missing-result state rather than restarting the replication-chain asset,"Show the absent chair, unplugged sensor and dark final chamber layer as the missing result.",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_MYSTIC_RESULT_STILL_MISSING,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_RESULT_STILL_MISSING.png,LOCKED
KZ-CUE-125,412.820,415.370,2.550,So why did the story become larger than the experiment?,RECONSTRUCTION,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,,SELECTED_READY,Unresolved empty chamber payoff across the final two questions,Use the concrete reconstruction state KZ_CLIP_EMPTY_SPIRAL_PAYOFF; preserve chamber geometry and change framing or action,PROGRESSIVE_MOTION,The final chamber action advances continuously from mechanical stillness to a changing reflection/shadow and unresolved darkness across two questions; it is never restarted.,NO,NO,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_EMPTY_SPIRAL_PAYOFF.mp4,LOCKED
KZ-CUE-126,415.780,421.240,5.460,"And why, after all these years, is the simplest decisive test still the part we cannot see?",RECONSTRUCTION,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,,SELECTED_READY,Unresolved empty chamber payoff across the final two questions,Use the concrete reconstruction state KZ_CLIP_EMPTY_SPIRAL_PAYOFF; preserve chamber geometry and change framing or action,PROGRESSIVE_MOTION,The final chamber action advances continuously from mechanical stillness to a changing reflection/shadow and unresolved darkness across two questions; it is never restarted.,NO,NO,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_EMPTY_SPIRAL_PAYOFF.mp4,LOCKED
KZ-CUE-127,421.940,425.200,3.260,"In the next file, that same dream leaves the aluminum chamber.",EXPLANATORY_MODEL,KZ_SEQ_FORT_MEADE_HANDOFF,KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE,,SELECTED_READY,Move the next-file handoff out of the chamber and across the map,"Progressively reveal state KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE; one spoken claim at a time, no production-mode badge",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE,04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE.png,LOCKED
KZ-CUE-128,425.720,427.440,1.720,It enters Fort Meade.,EXPLANATORY_MODEL,KZ_SEQ_FORT_MEADE_HANDOFF,KZ_MAP_FORT_MEADE_ZOOM,,SELECTED_READY,Land geographically on Fort Meade,"Progressively reveal state KZ_MAP_FORT_MEADE_ZOOM; one spoken claim at a time, no production-mode badge",STATIC_OR_NEAR_STATIC,,NO,NO,KZ_MAP_FORT_MEADE_ZOOM,04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_FORT_MEADE_ZOOM.png,LOCKED
KZ-CUE-129,427.480,431.980,4.500,And an Army officer writes a test for three observers positioned in three different times.,INNER_HYPOTHESIS,KZ_SEQ_FORT_MEADE_HANDOFF,KZ_CLIP_THREE_OBSERVERS_TRANSITION,,SELECTED_READY,Tease the next protocol's three-observer time structure,Move one practical reflection through three empty observer positions for an EP01-only closing promise that does not pre-use Gateway imagery.,PROGRESSIVE_MOTION,,NO,NO,KZ_CLIP_THREE_OBSERVERS_TRANSITION,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_THREE_OBSERVERS_TRANSITION.mp4,LOCKED
