generation_id,episode,scene,role,cue_id,prompt,reference_assets,aspect,do_not_use_as_evidence,status
IMG62,EP03,8,MAIN,EP03_V_095,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: three-version comparison graphic showing contradictions without inventing content. NARRATION BEAT TO MATCH: dieselbe Institution, die mögliche militärische Anwendungen diskutiert, gleichzeitig dokumentiert, wie leicht eine. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE
IMG63,EP03,8,MAIN,EP03_V_096,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: anonymous analyst crossing out conflicting notes, detective-story mood but no sensational props. NARRATION BEAT TO MATCH: spektakuläre Geschichte im Nachrichtendienstprozess größer werden kann als ihre Datenbasis. Das. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE
IMG64,EP03,8,MAIN,EP03_V_097,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: timeline Interview 1 -> Interview 2 -> TV interview with three contradictory claim cards. NARRATION BEAT TO MATCH: Gegenargument kommt hier nicht von außen. Es sitzt bereits in der Akte.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE
IMG65,EP03,9,MAIN,EP03_V_098,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-column evidence residue BELEGT / BEHAUPTET / VERMUTET / OFFEN. NARRATION BEAT TO MATCH: Was bleibt also, wenn man den Begriff „Psychotronik“ von den größten Internetbehauptungen trennt?. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG66,EP03,9,MAIN,EP03_V_101,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: final threat-loop diagram: dangerous possibility -> uncertainty -> analysis, no claim of proven weapon. NARRATION BEAT TO MATCH: Bericht mögliche Anwendungen für Kommunikation, Informationszugriff und Einfluss auf Menschen diskutierte. Belegt. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG67,EP03,9,MAIN,EP03_V_102,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty late-Cold-War archive room with one closed report folder, sober unresolved ending. NARRATION BEAT TO MATCH: ist auch, dass dieselben Analysten massive Probleme ihrer Datenbasis offenlegten — von wenig. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG68,EP03,9,MAIN,EP03_V_103,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-column evidence residue BELEGT / BEHAUPTET / VERMUTET / OFFEN. NARRATION BEAT TO MATCH: verlässlichen Detaildaten bis zu Sensationalisierung, widersprüchlichen Quellen und analytischem Bias. Behauptet wurden. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG69,EP03,9,MAIN,EP03_V_106,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: final threat-loop diagram: dangerous possibility -> uncertainty -> analysis, no claim of proven weapon. NARRATION BEAT TO MATCH: diesem Quellenpaket der Nachweis einer zuverlässigen psychotronischen Waffe, mit der unwissende Menschen fernkontrolliert. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG70,EP03,9,MAIN,EP03_V_107,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: empty late-Cold-War archive room with one closed report folder, sober unresolved ending. NARRATION BEAT TO MATCH: werden konnten. Vielleicht ist genau das der unheimlichste Teil dieser Akte. Nicht,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG71,EP03,9,MAIN,EP03_V_108,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Compose one strong documentary still that can hold 5-8 seconds with a subtle push-in. SUBJECT: four-column evidence residue BELEGT / BEHAUPTET / VERMUTET / OFFEN. NARRATION BEAT TO MATCH: dass sie uns eine geheime Waffe zeigt. Sondern dass sie zeigt, wie ein. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P04,16:9,YES,GENERATE
IMG72,EP03,1,RESERVE,EP03_V_008,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: anonymous late-1970s defense analyst opening a thick foreign-technology report, no insignia. NARRATION BEAT TO MATCH: auf andere Menschen entstehen könnte. Das klingt wie eine Akte über eine fertige. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P02; P03,16:9,YES,GENERATE_IF_NEEDED
IMG73,EP03,2,RESERVE,EP03_V_015,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: flow: Warsaw Pact publications -> US collection -> FTD assessment -> DoD/intelligence consumers. NARRATION BEAT TO MATCH: ausdrücklich nicht die breite Öffentlichkeit. Der Bericht war für Forschungseinrichtungen des US-Verteidigungsministeriums,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P02; P03,16:9,YES,GENERATE_IF_NEEDED
IMG74,EP03,2,RESERVE,EP03_V_020,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: flow: Warsaw Pact publications -> US collection -> FTD assessment -> DoD/intelligence consumers. NARRATION BEAT TO MATCH: Aber im Kalten Krieg reicht manchmal schon eine andere Frage: Was,. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01; P02; P03,16:9,YES,GENERATE_IF_NEEDED
IMG75,EP03,3,RESERVE,EP03_V_023,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: anonymous Eastern European research lab reconstruction with analog sensors, shielded cables and paper charts, no fantasy devices. NARRATION BEAT TO MATCH: Menschen fernsteuert. Der Bericht benutzt den Begriff vorsichtiger. Er beschreibt Paraphysik als. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG76,EP03,3,RESERVE,EP03_V_027,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: hierarchy diagram PARAPHYSICS -> PSYCHOENERGETICS -> BIOINFORMATION/BIOENERGETICS -> PSYCHOTRONICS instrumentation emphasis. NARRATION BEAT TO MATCH: mentaler Funktion verbunden sein sollten. „Bioinformation“ bezeichnete dabei etwa telepathische Prozesse.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG77,EP03,3,RESERVE,EP03_V_031,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: instrumentation emphasis graphic: human subject + sensors + measurement apparatus. NARRATION BEAT TO MATCH: ein Mensch mit einer ungewöhnlichen Fähigkeit. Sondern die Vorstellung, dass man diese. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG78,EP03,4,RESERVE,EP03_V_035,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: anonymous military analysts examining target sketches and signal charts, period-authentic 1970s office. NARRATION BEAT TO MATCH: um I. M. Kogan hervor. Die Analysten bewerteten einige dieser Resultate. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG79,EP03,4,RESERVE,EP03_V_040,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: anonymous military analysts examining target sketches and signal charts, period-authentic 1970s office. NARRATION BEAT TO MATCH: einzelne Personen ungewöhnliche „energetische“ Effekte erzeugen oder Reaktionen bei anderen Menschen. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG80,EP03,4,RESERVE,EP03_V_045,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: anonymous military analysts examining target sketches and signal charts, period-authentic 1970s office. NARRATION BEAT TO MATCH: keine Bestätigung einer Gedankenwaffe. Es ist die Dokumentation einer Möglichkeit, die. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG81,EP03,5,RESERVE,EP03_V_048,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: anonymous human silhouette in ordinary room with subtle directional arrows around it, clearly conceptual not a weapon depiction. NARRATION BEAT TO MATCH: Kontrolle herkommt, muss man nicht in Internetforen suchen. Der Bericht selbst beschäftigt. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG82,EP03,5,RESERVE,EP03_V_052,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: split board WHAT REPORT CONSIDERS vs WHAT IT DOES NOT ESTABLISH. NARRATION BEAT TO MATCH: begrenzt für eine feste Bewertung. Es sei unklar, ob beabsichtigte Befehle. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG83,EP03,5,RESERVE,EP03_V_056,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: evidence boundary graphic: strategic interest solid, reliable remote control dotted and unresolved. NARRATION BEAT TO MATCH: Geschichte. Sie zeigt, dass amerikanische Analysten die Möglichkeit von Einfluss und Informationszugriff. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG84,EP03,6,RESERVE,EP03_V_060,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: tighter detail/close angle, same factual staging and era. SUBJECT: Cold War feedback loop: report on opponent research -> possible advantage -> own analysis -> opponent notices -> new report. NARRATION BEAT TO MATCH: Ab hier entsteht eine zweite Ebene, die größer ist als einzelne Experimente.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG85,EP03,6,RESERVE,EP03_V_063,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: wider environmental angle, same factual staging and era. SUBJECT: threat-uncertainty loop diagram showing uncertainty alone can motivate investigation. NARRATION BEAT TO MATCH: wie weit die andere Seite war. Das legt eine strategische Schleife nahe.. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
IMG86,EP03,6,RESERVE,EP03_V_066,"Cinematic investigative documentary reconstruction, late-20th-century research atmosphere, deep blue-black and graphite shadows, warm practical tungsten lamps, restrained cyan technical accents, tactile paper, brushed metal and glass, realistic optics, subtle film grain, sober mysterious mood, no fantasy magic, no supernatural glow, no text, no logos, no watermark, no synthetic portrait of a named real person, 16:9. Alternative reserve: overhead or top-down composition, same factual staging and era. SUBJECT: two anonymous analyst teams on opposite sides of an abstract map studying translated papers, no national caricatures. NARRATION BEAT TO MATCH: eigene Forschung oder Analyse wird wiederum für die andere Seite interessant. Dafür muss. Keep the image semantically aligned to this exact beat; do not introduce claims not present in the narration. Avoid: occult cliché, tarot props, glowing chakras, neon sci-fi, cyberpunk, horror monster imagery, conspiracy corkboard, readable fake documents, modern consumer electronics unless requested, deformed hands, extra fingers, text artifacts.",P01,16:9,YES,GENERATE_IF_NEEDED
