asset_id,family_id,asset_type,status,file_path,source_id,provider,model,prompt_id,seed_or_operation,content_sha256,perceptual_hash,series_usage,first_cue,last_cue,first_start_seconds,last_end_seconds,rights_status,visible_mode_badge,qa_status,notes
KZ_CARD_ONE_MATCH_CHANCE,KZ_SEQ_MATCH_VS_CHANCE,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_ONE_MATCH_CHANCE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_ONE_MATCH_CHANCE_DETERMINISTIC_V1,deterministic-local-build-v1,facb6e5db00c37b596405996224d5dddf53fdf44634c4d8ef288a8c43afed7c9,851b5b0313033326,EP01_ONLY,KZ-CUE-083,KZ-CUE-083,289.880,291.980,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_POSTHOC_INTERPRETATION,KZ_SEQ_MATCH_VS_CHANCE,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_POSTHOC_INTERPRETATION.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_POSTHOC_INTERPRETATION_DETERMINISTIC_V1,deterministic-local-build-v1,51dbe581b66b78d1334bdd52a8c3896aa57f703853e26892a0beb7f796cb8524,834c0d836b6b1709,EP01_ONLY,KZ-CUE-084,KZ-CUE-084,292.580,295.380,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_REPLICATION_REPEATED_BLIND,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_REPEATED_BLIND.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_REPLICATION_REPEATED_BLIND_DETERMINISTIC_V1,deterministic-local-build-v1,bcdea33e3f221dcd615d3bd439c86d0f118b8ffcb763a4197f21a182d8f949a7,676b8e4d4d2f1e1d,EP01_ONLY,KZ-CUE-085,KZ-CUE-085,296.000,299.860,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_THEORIES_FORCED_APART,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_THEORIES_FORCED_APART.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_THEORIES_FORCED_APART_EXPERIENTIAL_UPGRADE_V1,exec-cb93dfa4-5b42-4030-9f25-a806a7ecff9f,367c32c82e7257127dc9cdd00461fd0941710e40915e6642411dee635651543c,9797b3b1b1b1b1b1,EP01_ONLY,KZ-CUE-086,KZ-CUE-086,299.900,301.940,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PSYCHOLOGY_ISOLATION_BODY,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_PSYCHOLOGY_ISOLATION_BODY.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_PSYCHOLOGY_ISOLATION_BODY_VIEWER_UPGRADE_V1,exec-3f4f49f8-d968-4a95-9514-da70153054d5,7c285ef6e517236417951a226b1f0616c6fadf92b4c4dcdb88bb7c07d2899a56,07270f1717174f0b,EP01_ONLY,KZ-CUE-087,KZ-CUE-087,302.530,304.770,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PHYSICAL_MEASUREMENT_CLOSEUP,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_PHYSICAL_MEASUREMENT_CLOSEUP.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_PHYSICAL_MEASUREMENT_CLOSEUP_VIEWER_UPGRADE_V1,exec-add55214-bc93-4a21-9c21-fdf447f30242,44b481a47618b2692b14698d8f76dcd51d82626d06c24c82cbc47d8fd7c9d295,4c4d2f594d46069e,EP01_ONLY,KZ-CUE-088,KZ-CUE-088,305.220,308.090,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_RANDOM_TARGET_SEALED_VAULT,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_RANDOM_TARGET_SEALED_VAULT.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_RANDOM_TARGET_SEALED_VAULT_VIEWER_UPGRADE_V1,exec-73239424-1463-48d0-99c0-54c54a520447,2ae1362ca7e22422680233b850cdcd3050d7aae6fd32fafcd788089385535dd2,cdeccdcde989cf6b,EP01_ONLY,KZ-CUE-089,KZ-CUE-089,308.820,311.240,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_MISSING_EXPERIMENT_VOID,KZ_SEQ_PREDICTIONS_AND_MISSING_TEST,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_MISSING_EXPERIMENT_VOID.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_MISSING_EXPERIMENT_VOID_LOCAL_MOTION_V1,deterministic-local-build-v1,f7dcc594dbdcb9d9ca361c7fd00de8d717a67942680b3269b59db547a5e1144f,6092929391090b09,EP01_ONLY,KZ-CUE-090,KZ-CUE-090,312.690,316.990,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_016,KZ_SEQ_EVIDENCE_AND_REPLICATION,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_016.png,KZ-SRC-001,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_016_EXACT_EVIDENCE_V1,deterministic-document-build-v1,55337874cd80dc333843bf61f3129e2f11dca69964cd36115afc0d62e7e2ac1a,7575291934772d65,EP01_ONLY,KZ-CUE-091,KZ-CUE-091,317.610,321.159,CLEARED_FOR_DOCUMENTARY_QUOTATION,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_029,KZ_SEQ_EVIDENCE_AND_REPLICATION,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_029.png,KZ-SRC-006,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_029_EXACT_EVIDENCE_V1,deterministic-document-build-v1,5fa397fec63035bfbd25d43fa7402b003021f3740dba81fd888b7bf38d34ccb5,6045155d59755531,EP01_ONLY,KZ-CUE-092,KZ-CUE-092,321.200,326.680,DOCUMENTARY_QUOTATION_REVIEWED,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_REPLICATION_CHAIN_MISSING,KZ_SEQ_EVIDENCE_AND_REPLICATION,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_REPLICATION_CHAIN_MISSING.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_REPLICATION_CHAIN_MISSING_DETERMINISTIC_V1,deterministic-local-build-v1,3e57395bee4e12ba382f6d811c015f36a4cb885bd9fcdf3765dc3bf10bcb656a,43638c7d75080f07,EP01_ONLY,KZ-CUE-093,KZ-CUE-093,326.720,333.180,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_APPARATUS_NOT_EVIDENCE,KZ_SEQ_EVIDENCE_AND_REPLICATION,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_APPARATUS_NOT_EVIDENCE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_APPARATUS_NOT_EVIDENCE_DETERMINISTIC_V1,deterministic-local-build-v1,16753ca6229b272be890c2b9a732e9e9c5269a67c6a65f68786618c7a169fa18,93494e9611093e35,EP01_ONLY,KZ-CUE-094,KZ-CUE-094,334.040,336.080,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_INDEPENDENT_RESULT,KZ_SEQ_EVIDENCE_AND_REPLICATION,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_INDEPENDENT_RESULT.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_INDEPENDENT_RESULT_DETERMINISTIC_V1,deterministic-local-build-v1,74fae680d5162da77cee2b383598aceb7cf37e2134840048c41486a7c3c8b5ac,81195a46030b4645,EP01_ONLY,KZ-CUE-095,KZ-CUE-095,336.720,338.240,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_FILM_PATENT_AUTHORITY_LIGHTTABLE_FINAL_REPAIR_V1,exec-f36507fc-f5b0-4d4f-a7fb-9f15d8c25a09,ed5f51905041404ffa812468be19b9b542563f63f2ce5cf19e07370c11bdf1e1,6727474f4f0f4f47,EP01_ONLY,KZ-CUE-096,KZ-CUE-097,339.240,343.200,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_030,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_030.png,KZ-SRC-001,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_030_EXACT_EVIDENCE_V1,deterministic-document-build-v1,f7882bcdd3d1ddfe55d044ac9097685b394af40653a5a2c7165506e54aab54ac,595971494971414f,EP01_ONLY,KZ-CUE-098,KZ-CUE-100,343.490,345.930,CLEARED_FOR_DOCUMENTARY_QUOTATION,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_FIG_PATENT_DRAWING_FIG3,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/FINAL_DOCUMENT_TIMELINE/KZ_FIG_PATENT_DRAWING_FIG3.png,KZ-SRC-001,LOCAL_DETERMINISTIC_PIL,Pillow source-faithful compositor,KZ_FIG_PATENT_DRAWING_FIG3_SOURCE_FIGURE_V1,deterministic-local-build-v1,6a39d1b33be90b6c99c9ee04ac1295f4c765409ceb464bb96b08764ee8d62742,47416b6363674743,EP01_ONLY,KZ-CUE-101,KZ-CUE-101,346.420,347.390,CLEARED_FOR_DOCUMENTARY_QUOTATION,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_LANGUAGE_OF_AUTHORITY,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_LANGUAGE_OF_AUTHORITY.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_LANGUAGE_OF_AUTHORITY_DETERMINISTIC_V1,deterministic-local-build-v1,06b962d2096fd8f67920fafa8ad53fe9c2463beea87035ccfd69d8715fb138a4,891636898787c345,EP01_ONLY,KZ-CUE-102,KZ-CUE-102,347.700,348.910,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_ONLINE_PATENT_AUTHORITY,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/CLUSTER_BREAKS/KZ_ONLINE_PATENT_AUTHORITY.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_ONLINE_PATENT_AUTHORITY_VIEWER_UPGRADE_V1,exec-8fb2a3a2-fc90-48bb-9afa-4cc56426ef8d,0f40aa7b607517301620fcc0ff939778d4c18a248e4c14d78fcb09cb24180b08,285a4a4e4f4d0d1f,EP01_ONLY,KZ-CUE-103,KZ-CUE-103,349.940,354.500,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CARD_IT_DOES_NOT,KZ_SEQ_PATENT_AUTHORITY_TRAP,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_CARD_IT_DOES_NOT.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_CARD_IT_DOES_NOT_DETERMINISTIC_V1,deterministic-local-build-v1,085d49bdd725ecf07eec1b22e70eecadc3383f801a1b328d5e02a647030f133d,826a6d854b4bd709,EP01_ONLY,KZ-CUE-104,KZ-CUE-104,354.540,355.170,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS,KZ_SEQ_PATENT_AUTHORITY_TRAP,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_PATENT_VALUE_LIMITS_CONTINUOUS_LOCAL_MOTION_V1,deterministic-local-build-v1,e20ace175db1564b206514da93b1db881bb7175f408986ede63d08e1b53b10f9,a1197a6613090703,EP01_ONLY,KZ-CUE-105,KZ-CUE-107,355.600,369.340,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_DOC_031,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,STILL,SELECTED,04_ASSETS/GENERATED/DOCUMENT_EVIDENCE/KZ_DOC_031.png,KZ-SRC-001,LOCAL_DOCUMENT_EVIDENCE,Original-source raster compositor,KZ_DOC_031_EXACT_EVIDENCE_V1,deterministic-document-build-v1,ecf8198f889c40ad580cd892465c8d1bb50f4a89a850254ded11de0912ea4487,6145555d55556b72,EP01_ONLY,KZ-CUE-108,KZ-CUE-108,369.360,370.890,CLEARED_FOR_DOCUMENTARY_QUOTATION,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_HERO02,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,STILL,SELECTED,04_ASSETS/GENERATED/NANO_BANANA_PRO/KZ_EN_HERO02.png,,NANO_BANANA_PRO,gemini-3-pro-image-preview,KZ_EN_HERO02_V1,cached-accepted-generation,dbb0b6084fcaca2a28556837b1fd43f258962dd9875758d5c6418a9bd5ca372f,cdcbe1c1a122c3c3,EP01_ONLY,KZ-CUE-109,KZ-CUE-111,371.400,374.450,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_PATENT_FEATURES_RECAP,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_PATENT_FEATURES_RECAP.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_PATENT_FEATURES_RECAP_LOCAL_MOTION_V1,deterministic-local-build-v1,47f76ce0a55f6e325f5aec0e15bdf930d6f538b9a2756a9d98ae227a1b2e624f,8b8c8f8f0f07353d,EP01_ONLY,KZ-CUE-112,KZ-CUE-114,374.780,377.350,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_REC05_SCREWS_MACRO,KZ_SEQ_PATENT_PHYSICAL_PAYOFF,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC05_SCREWS_MACRO.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_EN_REC05_SCREWS_MACRO_V1,exec-d40,9047f8838703e45b41ab2165363465fb77a981026f79d3ef54336a4154c9a5ab,5757171717373707,EP01_ONLY,KZ-CUE-115,KZ-CUE-115,378.140,379.690,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_REC18_EMPTY_CHAMBER_A,KZ_SEQ_DOCUMENTED_RESIDUE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_A.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_EN_REC18_EMPTY_CHAMBER_A_V1,exec-856a,48597c544d2e2d6f8097f9aca0665e1981d3a6ce6c46eb260b8d3b2fed6102cd,9cdc4c8e6b6b6963,EP01_ONLY,KZ-CUE-116,KZ-CUE-117,381.180,385.660,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_CLAIMS_TRIAD,KZ_SEQ_DOCUMENTED_RESIDUE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_CLAIMS_TRIAD.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_CLAIMS_TRIAD_FINAL_REPAIR_V1,exec-25704cd5-833b-4d29-a1d8-778311f20ff1,52e4adf4aec7c77d5d4d0e0dc3455badc5880c512d66e2fbd546988a50dcf626,07272757d5717131,EP01_ONLY,KZ-CUE-118,KZ-CUE-118,386.040,392.400,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY,KZ_SEQ_DOCUMENTED_RESIDUE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/FINAL_DOCUMENT_REPAIR/KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_INTENSE_EXPERIENCE_HISTORY_FINAL_REPAIR_V1,exec-5182cbea-982c-4448-a961-14b88323312d,a4e749c6e56275bfa876e11875a1d9e832924bb7a4d2ee6e5fb36b1f45b5002b,16d7d61776f656da,EP01_ONLY,KZ-CUE-119,KZ-CUE-119,392.460,396.030,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER,KZ_SEQ_DOCUMENTED_RESIDUE,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER.png,KZ-SRC-019,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_HISTORY_KOZYREV_NOT_CHAMBER_BUILDER_DETERMINISTIC_V1,deterministic-local-build-v1,c48e615219c93dc11f65719fbddc625fe13c263ac2626b290933b49cca0d3f5e,cdedcd4d6d6dedcd,EP01_ONLY,KZ-CUE-120,KZ-CUE-120,396.640,399.480,CLEARED,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_EN_REC18_EMPTY_CHAMBER_B,KZ_SEQ_DOCUMENTED_RESIDUE,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/KZ_EN_REC18_EMPTY_CHAMBER_B.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_EN_REC18_EMPTY_CHAMBER_B_V1,exec-1f15,207be057a6456f003d87f687e60d94f39d3a4967c8683013b749f6f311f2dcad,e856920787074d71,EP01_ONLY,KZ-CUE-121,KZ-CUE-121,400.080,402.250,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION,KZ_SEQ_FINAL_TEST_QUESTION,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_DECISIVE_INFORMATION_QUESTION_EXPERIENTIAL_UPGRADE_V1,exec-d5e7bd4a-e420-42d1-9108-b2a149cf4a0f,26a9e0177daa479801d034377e50d74c44f68a8f04c95c23cc9796cb9db7881a,969696969694a6a6,EP01_ONLY,KZ-CUE-122,KZ-CUE-122,402.900,408.170,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_PROTOCOL_CLEAN_TEST,KZ_SEQ_FINAL_TEST_QUESTION,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_PROTOCOL_CLEAN_TEST.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_PROTOCOL_CLEAN_TEST_DETERMINISTIC_V1,deterministic-local-build-v1,f156fe19a4c0a1786e9561752cb81b2319dfbf7cedf940ee28a04d219721b2c3,43430f4d690b464a,EP01_ONLY,KZ-CUE-123,KZ-CUE-123,408.810,410.140,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MYSTIC_RESULT_STILL_MISSING,KZ_SEQ_FINAL_TEST_QUESTION,STILL,SELECTED,04_ASSETS/GENERATED/NATIVE_IMAGEGEN/EXPERIENTIAL_UPGRADE/KZ_MYSTIC_RESULT_STILL_MISSING.png,,NATIVE_IMAGEGEN,OpenAI Native ImageGen,KZ_MYSTIC_RESULT_STILL_MISSING_EXPERIENTIAL_UPGRADE_V1,exec-d75e912a-a6c3-4164-acda-113ab1fbe075,58168fa3849c0103e9c65098926ef206f9a4d66f251c46f4973af97143fd84fd,6979191909194643,EP01_ONLY,KZ-CUE-124,KZ-CUE-124,410.540,412.050,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_EMPTY_SPIRAL_PAYOFF,KZ_CLIP_EMPTY_SPIRAL_PAYOFF,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/CONFORMED_25FPS/KZ_CLIP_EMPTY_SPIRAL_PAYOFF.mp4,,LOCAL_MOTION_CONFORM,ffmpeg minterpolate 50fps to 25fps,KZ_CLIP_EMPTY_SPIRAL_PAYOFF_CONFORM_V1,deterministic-motion-conform-v1,a67a29d73f5e19c0f2698c895538ac162373ed7fe9ef3ed7786eb5cfbbda7c50,3333b33333372727,EP01_ONLY,KZ-CUE-125,KZ-CUE-126,412.820,421.240,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE,KZ_SEQ_FORT_MEADE_HANDOFF,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_MAP_NOVOSIBIRSK_TO_FORT_MEADE_DETERMINISTIC_V1,deterministic-local-build-v1,7c82ba7ac5e50b29ac85ce9665970d5cb6d13ca7099c899fefc757902464f0cf,1123232f95352361,EP01_ONLY,KZ-CUE-127,KZ-CUE-127,421.940,425.200,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_MAP_FORT_MEADE_ZOOM,KZ_SEQ_FORT_MEADE_HANDOFF,STILL,SELECTED,04_ASSETS/GENERATED/DETERMINISTIC/KZ_MAP_FORT_MEADE_ZOOM.png,,LOCAL_DETERMINISTIC_PIL,Pillow deterministic compositor,KZ_MAP_FORT_MEADE_ZOOM_DETERMINISTIC_V1,deterministic-local-build-v1,fcb3a123f91380576acf36a22d6b6d12a4b4ee92b20fb201c4fe37ecdd9ee094,31230b2795352161,EP01_ONLY,KZ-CUE-128,KZ-CUE-128,425.720,427.440,ORIGINAL_LOCAL_GRAPHIC,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
KZ_CLIP_THREE_OBSERVERS_TRANSITION,KZ_SEQ_FORT_MEADE_HANDOFF,PROGRESSIVE_CLIP,SELECTED,04_ASSETS/CLIPS/LOCAL_PROGRESSIVE/KZ_CLIP_THREE_OBSERVERS_TRANSITION.mp4,,LOCAL_PROGRESSIVE_FFMPEG,ffmpeg scripted progressive motion,KZ_CLIP_THREE_OBSERVERS_TRANSITION_LOCAL_MOTION_V1,deterministic-local-build-v1,56e8534d7bd92dd84818b1e0b3726ec56c7aa058d16999ad41fa89576cbe43b9,98597c3c3e49644e,EP01_ONLY,KZ-CUE-129,KZ-CUE-129,427.480,431.980,GENERATED_PROJECT_ASSET,NO,VISUAL_QA_PASS,One contiguous timeline block only; no later return. Viewer-facing mode labels prohibited.
